subject,predicate,object,weight
chunk_169654,mentions,vocab:stonehome,
chunk_169654,mentions,vocab:thurway,
chunk_169654,mentions,vocab:torenth,
chunk_169654,mentions,vocab:trollhills,
chunk_169654,mentions,vocab:wolfstream,
chunk_169654,mentions,vocab:wolfstream abbey,
chunk_169654,mentions,vocab:wolfstream village,
chunk_169655,mentions,vocab:tanzo,
chunk_169657,mentions,vocab:light,
chunk_169658,mentions,vocab:aren,
chunk_169658,mentions,vocab:elaris,
chunk_169658,mentions,vocab:holly,
chunk_169658,mentions,vocab:katy,
chunk_169658,mentions,vocab:tanzo,
chunk_169659,mentions,vocab:myconids,
chunk_169659,mentions,vocab:tanzo,
chunk_169660,mentions,vocab:crafthold,
chunk_169660,mentions,vocab:elaris,
chunk_169660,mentions,vocab:holly,
chunk_169660,mentions,vocab:katy,
chunk_169661,mentions,vocab:elaris,
chunk_169661,mentions,vocab:holly,
chunk_169661,mentions,vocab:katy,
chunk_169665,mentions,vocab:crafthold,
chunk_169666,mentions,vocab:jane,
chunk_169666,mentions,vocab:light,
chunk_169666,mentions,vocab:myconids,
chunk_169667,mentions,vocab:elaris,
chunk_169667,mentions,vocab:holly,
chunk_169667,mentions,vocab:katy,
chunk_169670,mentions,vocab:holly,
chunk_169670,mentions,vocab:light,
chunk_169675,mentions,vocab:elaris,
chunk_169676,mentions,vocab:elaris,
chunk_169676,mentions,vocab:holly,
chunk_169676,mentions,vocab:katy,
chunk_169679,mentions,vocab:mine,
chunk_169683,mentions,vocab:elaris,
chunk_169683,mentions,vocab:holly,
chunk_169683,mentions,vocab:katy,
chunk_169684,mentions,vocab:the spencer heir,
chunk_169685,mentions,vocab:spencer,
chunk_169686,mentions,vocab:makhala,
chunk_169686,mentions,vocab:rhys,
chunk_169686,mentions,vocab:tolanite,
chunk_169686,mentions,vocab:victor,
chunk_169688,mentions,vocab:makhala,
chunk_169689,mentions,vocab:piers,
chunk_169689,mentions,vocab:remedy,
chunk_169689,mentions,vocab:ricardo,
chunk_169690,mentions,vocab:remedy,
chunk_169690,mentions,vocab:spencer,
chunk_169691,mentions,vocab:king of elulind,
chunk_169691,mentions,vocab:remedy,
chunk_169691,mentions,vocab:the spencer heir,
chunk_169691,mentions,vocab:tolanite,
chunk_169691,mentions,vocab:tolanites,
chunk_169692,mentions,vocab:the spencer heir,
chunk_169692,mentions,vocab:tolan,
chunk_169692,mentions,vocab:tolanite,
chunk_169693,mentions,vocab:elulind,
chunk_169693,mentions,vocab:tolanites,
chunk_169694,mentions,vocab:remedy,
chunk_169694,mentions,vocab:tolanites,
chunk_169695,mentions,vocab:abbey,
chunk_169695,mentions,vocab:alister cullen,
chunk_169695,mentions,vocab:cullen,
chunk_169695,mentions,vocab:mother brigitte ware,
chunk_169695,mentions,vocab:wolfstream abbey,
chunk_169696,mentions,vocab:abbey,
chunk_169696,mentions,vocab:evan newberry,
chunk_169696,mentions,vocab:mother brigitte ware,
chunk_169696,mentions,vocab:spencer,
chunk_169696,mentions,vocab:wolfstream,
chunk_169696,mentions,vocab:wolfstream abbey,
chunk_169697,mentions,vocab:abbey,
chunk_169697,mentions,vocab:death ravens,
chunk_169697,mentions,vocab:evan newberry,
chunk_169697,mentions,vocab:spencer,
chunk_169697,mentions,vocab:wolfstream abbey,
chunk_169698,mentions,vocab:abbey,
chunk_169698,mentions,vocab:death ravens,
chunk_169698,mentions,vocab:evan newberry,
chunk_169698,mentions,vocab:spencer,
chunk_169698,mentions,vocab:wolfstream abbey,
chunk_169699,mentions,vocab:abbey,
chunk_169699,mentions,vocab:caldwell,
chunk_169699,mentions,vocab:death ravens,
chunk_169699,mentions,vocab:evan newberry,
chunk_169699,mentions,vocab:silver jackals,
chunk_169699,mentions,vocab:spencer,
chunk_169699,mentions,vocab:wolfstream,
chunk_169699,mentions,vocab:wolfstream abbey,
chunk_169701,mentions,vocab:abbey,
chunk_169701,mentions,vocab:alister cullen,
chunk_169701,mentions,vocab:bre,
chunk_169701,mentions,vocab:caldwell,
chunk_169701,mentions,vocab:crafthold,
chunk_169701,mentions,vocab:cullen,
chunk_169701,mentions,vocab:elulind,
chunk_169701,mentions,vocab:mine,
chunk_169701,mentions,vocab:mother brigitte ware,
chunk_169701,mentions,vocab:newberry,
chunk_169701,mentions,vocab:north bend fob,
chunk_169701,mentions,vocab:orc nation,
chunk_169701,mentions,vocab:soren,
chunk_169701,mentions,vocab:unala,
chunk_169701,mentions,vocab:wolfstream,
chunk_169701,mentions,vocab:wolfstream abbey,
chunk_169702,mentions,vocab:alivyre,
chunk_169702,mentions,vocab:henry,
chunk_169702,mentions,vocab:victor,
chunk_169704,mentions,vocab:black diamond,
chunk_169704,mentions,vocab:dhassa,
chunk_169704,mentions,vocab:elysia,
chunk_169704,mentions,vocab:henry,
chunk_169704,mentions,vocab:kavar,
chunk_169704,mentions,vocab:remedy,
chunk_169705,mentions,vocab:alivyre,
chunk_169705,mentions,vocab:henry,
chunk_169705,mentions,vocab:mercy,
chunk_169706,mentions,vocab:eira,
chunk_169706,mentions,vocab:eira sleepsong,
chunk_169706,mentions,vocab:henry,
chunk_169706,mentions,vocab:shworn,
chunk_169706,mentions,vocab:shworn sleepsong,
chunk_169707,mentions,vocab:dhassa,
chunk_169707,mentions,vocab:edda,
chunk_169707,mentions,vocab:edda macinnis,
chunk_169707,mentions,vocab:elysia,
chunk_169707,mentions,vocab:henry,
chunk_169707,mentions,vocab:kavar,
chunk_169707,mentions,vocab:remedy,
chunk_169708,mentions,vocab:elysia,
chunk_169708,mentions,vocab:henry,
chunk_169708,mentions,vocab:kir selaz,
chunk_169708,mentions,vocab:shworn,
chunk_169708,mentions,vocab:sleepsong,
chunk_169709,mentions,vocab:dhassa,
chunk_169709,mentions,vocab:henry,
chunk_169709,mentions,vocab:killeth,
chunk_169709,mentions,vocab:ravencrest,
chunk_169709,mentions,vocab:remedy,
chunk_169709,mentions,vocab:thurway,
chunk_169709,mentions,vocab:wolf clan,
chunk_169710,mentions,vocab:alister cullen,
chunk_169710,mentions,vocab:elulind,
chunk_169710,mentions,vocab:elysia,
chunk_169710,mentions,vocab:remedy,
chunk_169710,mentions,vocab:tolanite,
chunk_169710,mentions,vocab:tolanites,
chunk_169711,mentions,vocab:alivyre,
chunk_169711,mentions,vocab:amy,
chunk_169711,mentions,vocab:aren,
chunk_169711,mentions,vocab:credus,
chunk_169711,mentions,vocab:crowe,
chunk_169711,mentions,vocab:elaris,
chunk_169711,mentions,vocab:elias,
chunk_169711,mentions,vocab:faeryne,
chunk_169711,mentions,vocab:henry,
chunk_169711,mentions,vocab:holly,
chunk_169711,mentions,vocab:kalina,
chunk_169711,mentions,vocab:liavarah,
chunk_169711,mentions,vocab:luminia,
chunk_169711,mentions,vocab:mowser,
chunk_169711,mentions,vocab:pet,
chunk_169711,mentions,vocab:unala,
chunk_169712,mentions,vocab:alivyre,
chunk_169712,mentions,vocab:amy,
chunk_169712,mentions,vocab:bixley,
chunk_169712,mentions,vocab:credus,
chunk_169712,mentions,vocab:crowe,
chunk_169712,mentions,vocab:cunai,
chunk_169712,mentions,vocab:elaris,
chunk_169712,mentions,vocab:faeryne,
chunk_169712,mentions,vocab:hand,
chunk_169712,mentions,vocab:holly,
chunk_169712,mentions,vocab:huana,
chunk_169712,mentions,vocab:kalina,
chunk_169712,mentions,vocab:katy,
chunk_169712,mentions,vocab:liavarah,
chunk_169712,mentions,vocab:luminia,
chunk_169712,mentions,vocab:mowser,
chunk_169712,mentions,vocab:pet,
chunk_169712,mentions,vocab:poppy,
chunk_169712,mentions,vocab:sala,
chunk_169712,mentions,vocab:saphira,
chunk_169712,mentions,vocab:terry,
chunk_169712,mentions,vocab:unala,
chunk_169712,mentions,vocab:varah,
chunk_169712,mentions,vocab:venric,
chunk_169713,mentions,vocab:academy,
chunk_169713,mentions,vocab:alivyre,
chunk_169713,mentions,vocab:amy,
chunk_169713,mentions,vocab:crafthold,
chunk_169713,mentions,vocab:credus,
chunk_169713,mentions,vocab:crowe,
chunk_169713,mentions,vocab:cunai,
chunk_169713,mentions,vocab:elaris,
chunk_169713,mentions,vocab:faeryne,
chunk_169713,mentions,vocab:holly,
chunk_169713,mentions,vocab:huana,
chunk_169713,mentions,vocab:kalina,
chunk_169713,mentions,vocab:katy,
chunk_169713,mentions,vocab:liavarah,
chunk_169713,mentions,vocab:luminia,
chunk_169713,mentions,vocab:mowser,
chunk_169713,mentions,vocab:pet,
chunk_169713,mentions,vocab:poppy,
chunk_169713,mentions,vocab:sala,
chunk_169713,mentions,vocab:saphira,
chunk_169713,mentions,vocab:terry,
chunk_169713,mentions,vocab:unala,
chunk_169713,mentions,vocab:venric,
chunk_169714,mentions,vocab:alivyre,
chunk_169714,mentions,vocab:amy,
chunk_169714,mentions,vocab:credus,
chunk_169714,mentions,vocab:crowe,
chunk_169714,mentions,vocab:cunai,
chunk_169714,mentions,vocab:elaris,
chunk_169714,mentions,vocab:faeryne,
chunk_169714,mentions,vocab:hammer,
chunk_169714,mentions,vocab:hand,
chunk_169714,mentions,vocab:holly,
chunk_169714,mentions,vocab:kalina,
chunk_169714,mentions,vocab:katy,
chunk_169714,mentions,vocab:luminia,
chunk_169714,mentions,vocab:poppy,
chunk_169714,mentions,vocab:sala,
chunk_169714,mentions,vocab:saphira,
chunk_169714,mentions,vocab:terry,
chunk_169714,mentions,vocab:tolanite,
chunk_169714,mentions,vocab:unala,
chunk_169714,mentions,vocab:venric,
chunk_169715,mentions,vocab:alivyre,
chunk_169715,mentions,vocab:amy,
chunk_169715,mentions,vocab:credus,
chunk_169715,mentions,vocab:crowe,
chunk_169715,mentions,vocab:cunai,
chunk_169715,mentions,vocab:faeryne,
chunk_169715,mentions,vocab:holly,
chunk_169715,mentions,vocab:kalina,
chunk_169715,mentions,vocab:liavarah,
chunk_169715,mentions,vocab:light,
chunk_169715,mentions,vocab:luminia,
chunk_169715,mentions,vocab:mowser,
chunk_169715,mentions,vocab:sala,
chunk_169716,mentions,vocab:alivyre,
chunk_169716,mentions,vocab:amy,
chunk_169716,mentions,vocab:bixley,
chunk_169716,mentions,vocab:crafthold,
chunk_169716,mentions,vocab:credus,
chunk_169716,mentions,vocab:crowe,
chunk_169716,mentions,vocab:cunai,
chunk_169716,mentions,vocab:elaris,
chunk_169716,mentions,vocab:faeryne,
chunk_169716,mentions,vocab:holly,
chunk_169716,mentions,vocab:kalina,
chunk_169716,mentions,vocab:katy,
chunk_169716,mentions,vocab:mowser,
chunk_169716,mentions,vocab:poppy,
chunk_169716,mentions,vocab:saphira,
chunk_169716,mentions,vocab:venric,
chunk_169716,mentions,vocab:victor,
chunk_169717,mentions,vocab:amy,
chunk_169717,mentions,vocab:cave keepers,
chunk_169717,mentions,vocab:david herder,
chunk_169717,mentions,vocab:elaris,
chunk_169717,mentions,vocab:faeryne,
chunk_169717,mentions,vocab:guldrur,
chunk_169717,mentions,vocab:holly,
chunk_169717,mentions,vocab:ilguz,
chunk_169717,mentions,vocab:ironfang,
chunk_169717,mentions,vocab:kalina,
chunk_169717,mentions,vocab:liacyne,
chunk_169717,mentions,vocab:luminia,
chunk_169717,mentions,vocab:mine,
chunk_169717,mentions,vocab:pet,
chunk_169717,mentions,vocab:spike,
chunk_169717,mentions,vocab:tanzo,
chunk_169717,mentions,vocab:unala,
chunk_169718,mentions,vocab:amy,
chunk_169718,mentions,vocab:aniya,
chunk_169718,mentions,vocab:arthur coldstone,
chunk_169718,mentions,vocab:cergad,
chunk_169718,mentions,vocab:crowe,
chunk_169718,mentions,vocab:elaris,
chunk_169718,mentions,vocab:holly,
chunk_169718,mentions,vocab:jane,
chunk_169718,mentions,vocab:kalina,
chunk_169718,mentions,vocab:katy,
chunk_169718,mentions,vocab:soren,
chunk_169718,mentions,vocab:terry,
chunk_169718,mentions,vocab:victor,
chunk_169719,mentions,vocab:alivyre,
chunk_169719,mentions,vocab:amy,
chunk_169719,mentions,vocab:aniya,
chunk_169719,mentions,vocab:aren,
chunk_169719,mentions,vocab:arthur,
chunk_169719,mentions,vocab:bixley,
chunk_169719,mentions,vocab:cara,
chunk_169719,mentions,vocab:crafthold town square,
chunk_169719,mentions,vocab:credus,
chunk_169719,mentions,vocab:crowe,
chunk_169719,mentions,vocab:cunai,
chunk_169719,mentions,vocab:elaris,
chunk_169719,mentions,vocab:faeryne,
chunk_169719,mentions,vocab:hadar,
chunk_169719,mentions,vocab:holly,
chunk_169719,mentions,vocab:kalina,
chunk_169719,mentions,vocab:katy,
chunk_169719,mentions,vocab:kluta,
chunk_169719,mentions,vocab:liacyne,
chunk_169719,mentions,vocab:liavarah,
chunk_169719,mentions,vocab:mowser,
chunk_169719,mentions,vocab:poppy,
chunk_169719,mentions,vocab:tanzo,
chunk_169719,mentions,vocab:terry,
chunk_169719,mentions,vocab:unala,
chunk_169719,mentions,vocab:victor,
chunk_169719,mentions,vocab:zedna,
chunk_169720,mentions,vocab:amy,
chunk_169720,mentions,vocab:crowe,
chunk_169720,mentions,vocab:elaris,
chunk_169720,mentions,vocab:faeryne,
chunk_169720,mentions,vocab:kalina,
chunk_169720,mentions,vocab:katy,
chunk_169720,mentions,vocab:kluta,
chunk_169720,mentions,vocab:saphira,
chunk_169720,mentions,vocab:zedna,
chunk_169721,mentions,vocab:amy,
chunk_169721,mentions,vocab:credus,
chunk_169721,mentions,vocab:crowe,
chunk_169721,mentions,vocab:holly,
chunk_169721,mentions,vocab:kalina,
chunk_169721,mentions,vocab:katy,
chunk_169721,mentions,vocab:kluta,
chunk_169721,mentions,vocab:light,
chunk_169721,mentions,vocab:victor,
chunk_169722,mentions,vocab:academy,
chunk_169722,mentions,vocab:alivyre,
chunk_169722,mentions,vocab:amy,
chunk_169722,mentions,vocab:aniya,
chunk_169722,mentions,vocab:aren,
chunk_169722,mentions,vocab:crafthold,
chunk_169722,mentions,vocab:credus,
chunk_169722,mentions,vocab:crowe,
chunk_169722,mentions,vocab:cunai,
chunk_169722,mentions,vocab:faeryne,
chunk_169722,mentions,vocab:holly,
chunk_169722,mentions,vocab:kalina,
chunk_169722,mentions,vocab:katy,
chunk_169722,mentions,vocab:kluta,
chunk_169722,mentions,vocab:liacyne,
chunk_169722,mentions,vocab:luminia,
chunk_169722,mentions,vocab:saphira,
chunk_169722,mentions,vocab:victor,
chunk_169722,mentions,vocab:zedna,
chunk_169723,mentions,vocab:amy,
chunk_169723,mentions,vocab:arthur,
chunk_169723,mentions,vocab:crowe,
chunk_169723,mentions,vocab:elaris,
chunk_169723,mentions,vocab:faeryne,
chunk_169723,mentions,vocab:kalina,
chunk_169724,mentions,vocab:alivyre,
chunk_169724,mentions,vocab:amy,
chunk_169724,mentions,vocab:aniya,
chunk_169724,mentions,vocab:clara,
chunk_169724,mentions,vocab:crafthold,
chunk_169724,mentions,vocab:credus,
chunk_169724,mentions,vocab:crowe,
chunk_169724,mentions,vocab:faeryne,
chunk_169724,mentions,vocab:holly,
chunk_169724,mentions,vocab:kalina,
chunk_169724,mentions,vocab:kluta,
chunk_169724,mentions,vocab:liacyne,
chunk_169724,mentions,vocab:luminia,
chunk_169724,mentions,vocab:mercy,
chunk_169724,mentions,vocab:modrons,
chunk_169724,mentions,vocab:moon,
chunk_169724,mentions,vocab:victor,
chunk_169724,mentions,vocab:zedna,
chunk_169726,mentions,vocab:abbey,
chunk_169726,mentions,vocab:alivyre,
chunk_169726,mentions,vocab:aniya,
chunk_169726,mentions,vocab:azaar,
chunk_169726,mentions,vocab:bear,
chunk_169726,mentions,vocab:beni,
chunk_169726,mentions,vocab:bre,
chunk_169726,mentions,vocab:cara,
chunk_169726,mentions,vocab:clara,
chunk_169726,mentions,vocab:crafthold,
chunk_169726,mentions,vocab:credus,
chunk_169726,mentions,vocab:cursin,
chunk_169726,mentions,vocab:darren,
chunk_169726,mentions,vocab:dhassa,
chunk_169726,mentions,vocab:drib,
chunk_169726,mentions,vocab:elias,
chunk_169726,mentions,vocab:eth aldur,
chunk_169726,mentions,vocab:faeryne,
chunk_169726,mentions,vocab:fulbert,
chunk_169726,mentions,vocab:garrick,
chunk_169726,mentions,vocab:hand,
chunk_169726,mentions,vocab:henry,
chunk_169726,mentions,vocab:idolus,
chunk_169726,mentions,vocab:jane,
chunk_169726,mentions,vocab:jotunheim,
chunk_169726,mentions,vocab:katy,
chunk_169726,mentions,vocab:kavar,
chunk_169726,mentions,vocab:liacyne,
chunk_169726,mentions,vocab:liavarah,
chunk_169726,mentions,vocab:macfeegle,
chunk_169726,mentions,vocab:mercy,
chunk_169726,mentions,vocab:moon,
chunk_169726,mentions,vocab:salaisha,
chunk_169726,mentions,vocab:saphira,
chunk_169726,mentions,vocab:shworn,
chunk_169726,mentions,vocab:stonehome,
chunk_169726,mentions,vocab:tanzo,
chunk_169726,mentions,vocab:terry,
chunk_169726,mentions,vocab:tiber,
chunk_169726,mentions,vocab:tolanite,
chunk_169726,mentions,vocab:touya,
chunk_169726,mentions,vocab:unala,
chunk_169726,mentions,vocab:urgulk,
chunk_169726,mentions,vocab:victor,
chunk_169727,mentions,vocab:abbey,
chunk_169727,mentions,vocab:charis,
chunk_169729,mentions,vocab:abbey,
chunk_169729,mentions,vocab:henry,
chunk_169729,mentions,vocab:tanzo,
chunk_169729,mentions,vocab:wolfstream abbey,
chunk_169730,mentions,vocab:abbey,
chunk_169730,mentions,vocab:alivyre,
chunk_169730,mentions,vocab:brother harold,
chunk_169730,mentions,vocab:brother norris,
chunk_169730,mentions,vocab:crafthold,
chunk_169731,mentions,vocab:abbey,
chunk_169731,mentions,vocab:aren,
chunk_169731,mentions,vocab:bear,
chunk_169731,mentions,vocab:brother norris,
chunk_169731,mentions,vocab:crafthold,
chunk_169731,mentions,vocab:henry,
chunk_169731,mentions,vocab:jemmy,
chunk_169731,mentions,vocab:tanzo,
chunk_169732,mentions,vocab:abbey,
chunk_169732,mentions,vocab:chase,
chunk_169732,mentions,vocab:crafthold,
chunk_169732,mentions,vocab:faeryne,
chunk_169732,mentions,vocab:hand,
chunk_169732,mentions,vocab:hands,
chunk_169732,mentions,vocab:henry,
chunk_169732,mentions,vocab:jane,
chunk_169732,mentions,vocab:jemmy,
chunk_169732,mentions,vocab:light,
chunk_169732,mentions,vocab:margot,
chunk_169732,mentions,vocab:tanzo,
chunk_169733,mentions,vocab:crafthold,
chunk_169733,mentions,vocab:faeryne,
chunk_169733,mentions,vocab:fritz,
chunk_169733,mentions,vocab:henry,
chunk_169733,mentions,vocab:jane,
chunk_169733,mentions,vocab:jemmy,
chunk_169733,mentions,vocab:miran,
chunk_169733,mentions,vocab:tanzo,
chunk_169734,mentions,vocab:abbey,
chunk_169734,mentions,vocab:crafthold,
chunk_169734,mentions,vocab:faeryne,
chunk_169734,mentions,vocab:henry,
chunk_169734,mentions,vocab:jemmy,
chunk_169734,mentions,vocab:kaitlyn,
chunk_169734,mentions,vocab:mercy,
chunk_169734,mentions,vocab:tanzo,
chunk_169735,mentions,vocab:alivyre,
chunk_169735,mentions,vocab:faeryne,
chunk_169735,mentions,vocab:henry,
chunk_169735,mentions,vocab:jemmy,
chunk_169735,mentions,vocab:luminia,
chunk_169735,mentions,vocab:tanzo,
chunk_169736,mentions,vocab:alivyre,
chunk_169736,mentions,vocab:faeryne,
chunk_169736,mentions,vocab:henry,
chunk_169736,mentions,vocab:jemmy,
chunk_169736,mentions,vocab:red fang,
chunk_169736,mentions,vocab:shargaas,
chunk_169736,mentions,vocab:tanzo,
chunk_169737,mentions,vocab:alivyre,
chunk_169737,mentions,vocab:bear,
chunk_169737,mentions,vocab:henry,
chunk_169737,mentions,vocab:little bear,
chunk_169738,mentions,vocab:alivyre,
chunk_169738,mentions,vocab:crafthold,
chunk_169738,mentions,vocab:faeryne,
chunk_169738,mentions,vocab:henry,
chunk_169738,mentions,vocab:jane,
chunk_169738,mentions,vocab:khagra warhammer,
chunk_169738,mentions,vocab:spike,
chunk_169738,mentions,vocab:tanzo,
chunk_169739,mentions,vocab:abbey,
chunk_169739,mentions,vocab:alivyre,
chunk_169739,mentions,vocab:crafthold,
chunk_169739,mentions,vocab:faeryne,
chunk_169739,mentions,vocab:fritz,
chunk_169739,mentions,vocab:henry,
chunk_169739,mentions,vocab:jane,
chunk_169739,mentions,vocab:jemmy,
chunk_169739,mentions,vocab:khagra warhammer,
chunk_169739,mentions,vocab:luminia,
chunk_169739,mentions,vocab:mercy,
chunk_169739,mentions,vocab:orgoth one-eye,
chunk_169739,mentions,vocab:red fang,
chunk_169739,mentions,vocab:tanzo,
chunk_169739,mentions,vocab:wolfstream,
chunk_169740,mentions,vocab:abbey,
chunk_169740,mentions,vocab:alivyre,
chunk_169740,mentions,vocab:faeryne,
chunk_169740,mentions,vocab:henry,
chunk_169740,mentions,vocab:jane,
chunk_169740,mentions,vocab:jemmy,
chunk_169740,mentions,vocab:little bear,
chunk_169740,mentions,vocab:luminia,
chunk_169740,mentions,vocab:red fang,
chunk_169740,mentions,vocab:shargaas,
chunk_169740,mentions,vocab:tanzo,
chunk_169740,mentions,vocab:wolfstream,
chunk_169741,mentions,vocab:abbey,
chunk_169741,mentions,vocab:alivyre,
chunk_169741,mentions,vocab:claw,
chunk_169741,mentions,vocab:faeryne,
chunk_169741,mentions,vocab:hammer,
chunk_169741,mentions,vocab:henry,
chunk_169741,mentions,vocab:jane,
chunk_169741,mentions,vocab:light,
chunk_169741,mentions,vocab:little bear,
chunk_169741,mentions,vocab:luminia,
chunk_169741,mentions,vocab:mine,
chunk_169741,mentions,vocab:red fang,
chunk_169741,mentions,vocab:shargaas,
chunk_169741,mentions,vocab:spike,
chunk_169741,mentions,vocab:tanzo,
chunk_169741,mentions,vocab:ungagh bloodaxe,
chunk_169742,mentions,vocab:alivyre,
chunk_169742,mentions,vocab:beni,
chunk_169742,mentions,vocab:beni tinkerlaugh,
chunk_169742,mentions,vocab:cliffborough,
chunk_169742,mentions,vocab:emlin fuzzyneedle,
chunk_169742,mentions,vocab:faeryne,
chunk_169742,mentions,vocab:getkleblish shorttwist,
chunk_169742,mentions,vocab:henry,
chunk_169742,mentions,vocab:jane,
chunk_169742,mentions,vocab:jemmy,
chunk_169742,mentions,vocab:little bear,
chunk_169742,mentions,vocab:luminia,
chunk_169742,mentions,vocab:red fang,
chunk_169742,mentions,vocab:shargaas,
chunk_169742,mentions,vocab:stonehome,
chunk_169742,mentions,vocab:tanzo,
chunk_169743,mentions,vocab:alivyre,
chunk_169743,mentions,vocab:beni,
chunk_169743,mentions,vocab:faeryne,
chunk_169743,mentions,vocab:henry,
chunk_169743,mentions,vocab:jane,
chunk_169743,mentions,vocab:luminia,
chunk_169743,mentions,vocab:mazorn blindscar,
chunk_169743,mentions,vocab:mine,
chunk_169743,mentions,vocab:tanzo,
chunk_169744,mentions,vocab:alivyre,
chunk_169744,mentions,vocab:beni,
chunk_169744,mentions,vocab:faeryne,
chunk_169744,mentions,vocab:henry,
chunk_169744,mentions,vocab:iwtc,
chunk_169744,mentions,vocab:jane,
chunk_169744,mentions,vocab:jemmy,
chunk_169744,mentions,vocab:little bear,
chunk_169744,mentions,vocab:mine,
chunk_169744,mentions,vocab:shargaas,
chunk_169744,mentions,vocab:spike,
chunk_169744,mentions,vocab:tanzo,
chunk_169745,mentions,vocab:alivyre,
chunk_169745,mentions,vocab:beni,
chunk_169745,mentions,vocab:crafthold,
chunk_169745,mentions,vocab:faeryne,
chunk_169745,mentions,vocab:henry,
chunk_169745,mentions,vocab:jane,
chunk_169745,mentions,vocab:jemmy,
chunk_169745,mentions,vocab:tanzo,
chunk_169746,mentions,vocab:alivyre,
chunk_169746,mentions,vocab:crafthold,
chunk_169746,mentions,vocab:faeryne,
chunk_169746,mentions,vocab:henry,
chunk_169746,mentions,vocab:ilguz,
chunk_169746,mentions,vocab:jane,
chunk_169746,mentions,vocab:jemmy,
chunk_169746,mentions,vocab:luminia,
chunk_169746,mentions,vocab:spike,
chunk_169746,mentions,vocab:tanzo,
chunk_169747,mentions,vocab:crafthold,
chunk_169747,mentions,vocab:jane,
chunk_169747,mentions,vocab:red fang,
chunk_169747,mentions,vocab:tanzo,
chunk_169748,mentions,vocab:alivyre,
chunk_169748,mentions,vocab:beni,
chunk_169748,mentions,vocab:crafthold,
chunk_169748,mentions,vocab:faeryne,
chunk_169748,mentions,vocab:hammer,
chunk_169748,mentions,vocab:henry,
chunk_169748,mentions,vocab:jane,
chunk_169748,mentions,vocab:light,
chunk_169748,mentions,vocab:little bear,
chunk_169748,mentions,vocab:luminia,
chunk_169748,mentions,vocab:mercy,
chunk_169748,mentions,vocab:myconid colony,
chunk_169748,mentions,vocab:myconids,
chunk_169748,mentions,vocab:stonehome,
chunk_169748,mentions,vocab:tanzo,
chunk_169749,mentions,vocab:abbey,
chunk_169749,mentions,vocab:crafthold,
chunk_169749,mentions,vocab:faeryne,
chunk_169749,mentions,vocab:henry,
chunk_169749,mentions,vocab:jemmy,
chunk_169749,mentions,vocab:light,
chunk_169749,mentions,vocab:luminia,
chunk_169749,mentions,vocab:tanzo,
chunk_169751,mentions,vocab:abbey,
chunk_169751,mentions,vocab:aren,
chunk_169751,mentions,vocab:blackburn,
chunk_169751,mentions,vocab:david bowie,
chunk_169752,mentions,vocab:blackburn,
chunk_169753,mentions,vocab:bella,
chunk_169753,mentions,vocab:cergad,
chunk_169754,mentions,vocab:cergad,
chunk_169754,mentions,vocab:faeryne,
chunk_169755,mentions,vocab:abbey,
chunk_169755,mentions,vocab:alivyre,
chunk_169755,mentions,vocab:blackburn,
chunk_169755,mentions,vocab:bre,
chunk_169755,mentions,vocab:faeryne,
chunk_169755,mentions,vocab:henry,
chunk_169756,mentions,vocab:abbey,
chunk_169756,mentions,vocab:alivyre,
chunk_169756,mentions,vocab:blackburn,
chunk_169756,mentions,vocab:bre,
chunk_169756,mentions,vocab:faeryne,
chunk_169756,mentions,vocab:jane,
chunk_169756,mentions,vocab:luminia,
chunk_169758,mentions,vocab:abbey,
chunk_169758,mentions,vocab:alivyre,
chunk_169758,mentions,vocab:bre,
chunk_169759,mentions,vocab:alivyre,
chunk_169759,mentions,vocab:faeryne,
chunk_169759,mentions,vocab:jane,
chunk_169759,mentions,vocab:light,
chunk_169759,mentions,vocab:little bear,
chunk_169759,mentions,vocab:luminia,
chunk_169759,mentions,vocab:mine,
chunk_169760,mentions,vocab:tanzo,
chunk_169761,mentions,vocab:abbey,
chunk_169761,mentions,vocab:bre,
chunk_169761,mentions,vocab:duchy of druwen,
chunk_169761,mentions,vocab:faeryne,
chunk_169761,mentions,vocab:henry,
chunk_169761,mentions,vocab:kingdom of elulind,
chunk_169762,mentions,vocab:abbey,
chunk_169762,mentions,vocab:alivyre,
chunk_169762,mentions,vocab:bella,
chunk_169762,mentions,vocab:beni,
chunk_169762,mentions,vocab:bre,
chunk_169762,mentions,vocab:faeryne,
chunk_169762,mentions,vocab:henry,
chunk_169762,mentions,vocab:jane,
chunk_169762,mentions,vocab:jemmy,
chunk_169762,mentions,vocab:krach-ul,
chunk_169762,mentions,vocab:luminia,
chunk_169762,mentions,vocab:spike,
chunk_169762,mentions,vocab:tanzo,
chunk_169763,mentions,vocab:alivyre,
chunk_169763,mentions,vocab:bre,
chunk_169763,mentions,vocab:charis,
chunk_169763,mentions,vocab:faeryne,
chunk_169763,mentions,vocab:henry,
chunk_169763,mentions,vocab:jane,
chunk_169763,mentions,vocab:jemmy,
chunk_169763,mentions,vocab:kalina,
chunk_169763,mentions,vocab:luminia,
chunk_169765,mentions,vocab:abbey,
chunk_169765,mentions,vocab:alivyre,
chunk_169765,mentions,vocab:bre,
chunk_169765,mentions,vocab:bysickle,
chunk_169765,mentions,vocab:charis,
chunk_169765,mentions,vocab:faeryne,
chunk_169765,mentions,vocab:henry,
